,Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
474,6889,Hyundai Verna 1.6 VTVT,2013,374721.1538558374,50000,Petrol,Individual,Manual,Third Owner,17.01 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm,5.0
475,3352,Toyota Innova Crysta 2.8 ZX AT BSIV,2017,1778003.688804689,18890,Diesel,Dealer,Automatic,First Owner,11.36 kmpl,2755 CC,171.5 bhp,360Nm@ 1200-3400rpm,7.0
476,6600,Mahindra Scorpio S10 7 Seater,2015,1009830.3201527952,70000,Diesel,Individual,Manual,Third Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7.0
477,5627,Hyundai Grand i10 1.2 CRDi Sportz,2017,469665.07166193903,56290,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5.0
478,1952,Maruti Eeco 5 Seater AC BSIV,2013,261972.75124286837,26000,Petrol,Individual,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5.0
479,1105,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,771498.8665014092,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7.0
480,7830,Maruti Alto 800 LXI,2013,208431.11462898972,18000,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
481,8035,Maruti Alto 800 LXI Optional,2018,353228.22564709827,20000,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
482,5635,Maruti SX4 Zxi with Leather BSIII,2008,141604.69585560053,110000,Petrol,Individual,Manual,Third Owner,15.6 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5.0
483,6982,Renault KWID 1.0 RXT Optional,2017,321400.7796002941,25000,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0
484,1375,Honda Brio S MT,2016,425743.60831650207,2118,Petrol,Dealer,Manual,First Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5.0
485,4793,Toyota Glanza V CVT,2019,857107.7752730891,9654,Petrol,Dealer,Automatic,First Owner,19.56 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
486,7044,Mahindra Xylo H9,2014,546235.3015149679,95000,Diesel,Individual,Manual,Second Owner,14.02 kmpl,2179 CC,118.3 bhp,280Nm@ 2400-2800rpm,8.0
487,6751,Maruti Swift Dzire VDi,2009,262315.995244883,90000,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0
488,4513,Maruti Swift Dzire VDi,2010,301197.8085479818,180000,Diesel,Individual,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0
489,3267,Maruti Baleno Sigma 1.2,2017,494283.69465157005,23000,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5.0
490,2141,Datsun GO T BSIV,2016,298042.86725133576,19000,Petrol,Individual,Manual,First Owner,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,5.0
491,1030,Hyundai Xcent 1.2 Kappa S Option,2014,415110.79423902975,46000,Petrol,Individual,Manual,Second Owner,19.1 kmpl,1197 CC,81.86 bhp,113.75Nm@ 4000rpm,5.0
492,1407,Nissan Sunny XV,2011,270737.2824566193,110000,Petrol,Individual,Manual,First Owner,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5.0
493,5751,Chevrolet Sail 1.2 LS,2015,225909.3434691995,50000,Petrol,Individual,Manual,First Owner,18.2 kmpl,1199 CC,82.4 bhp,108.5Nm@ 5000rpm,5.0
494,5447,Maruti Swift 1.3 ZXI,2008,275179.24628804997,90000,Petrol,Individual,Manual,First Owner,,,,,
495,5983,Renault Lodgy 85PS RxE 7 Seater,2017,672257.3471081029,65000,Diesel,Individual,Manual,Second Owner,21.04 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,7.0
496,1469,Mahindra Scorpio 2.6 CRDe,2003,187797.34782800812,98000,Diesel,Individual,Manual,First Owner,10.5 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0
497,5091,Honda Jazz VX,2016,550004.1051622204,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5.0
498,6031,Ford Fiesta 1.4 TDCi EXI,2005,102564.88041135552,120000,Diesel,Individual,Manual,Third Owner,17.8 kmpl,1399 CC,68 bhp,"16.3@ 2,000(kgm@ rpm)",5.0
499,4298,Mahindra XUV500 W8 2WD,2014,791040.4743172524,60000,Diesel,Individual,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
500,5580,Hyundai i20 1.4 CRDi Magna,2011,333345.4114140989,105000,Diesel,Individual,Manual,Second Owner,21.9 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5.0
501,4420,Maruti Wagon R LXI,2013,218771.75274845096,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0
502,442,Maruti Swift VDI Optional,2016,570059.1033904532,47000,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
503,1503,Maruti Swift Dzire VDI,2018,710482.1435972247,35500,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0
504,4020,Mahindra Scorpio VLX 2WD AIRBAG BSIII,2013,622698.3606030407,60000,Diesel,Individual,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0
505,5525,Maruti Swift VDI,2012,336792.78966014925,145000,Diesel,Individual,Manual,Third Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
506,4788,Mercedes-Benz CLA 200 CGI Sport,2018,2549937.2398140025,18000,Petrol,Dealer,Automatic,First Owner,15.04 kmpl,1991 CC,183 bhp,300Nm@ 1200-4000rpm,5.0
507,763,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,571656.6591831291,20000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0
508,3717,Toyota Camry V4 (MT),2004,17548.947892885888,120000,Petrol,Individual,Manual,Second Owner,13.4 kmpl,2362 CC,164.7 bhp,224Nm@ 4000rpm,5.0
509,6670,Mahindra Scorpio EX,2013,513720.14958805696,70000,Diesel,Individual,Manual,Third Owner,14.0 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,8.0
510,1620,Hyundai Xcent 1.2 VTVT S,2018,555981.2599310338,40000,Petrol,Individual,Manual,First Owner,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0
511,3630,Maruti Swift VDI,2019,639316.1253324493,15000,Diesel,Individual,Manual,Second Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
512,65,Ford Figo 1.2P Titanium MT,2017,456541.9177070607,25000,Petrol,Individual,Manual,Third Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm,5.0
513,3002,Renault KWID RXL,2019,366191.8093599309,25000,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5.0
514,7092,Maruti Ertiga SHVS VDI,2017,827191.3378258768,50000,Diesel,Individual,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7.0
515,2983,Mahindra Scorpio S2 7 Seater,2014,686445.4710772124,120000,Diesel,Individual,Manual,First Owner,15.4 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,7.0
516,208,Maruti Swift Dzire VXI 1.2,2017,600241.6836098888,20000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
517,7234,Maruti Ignis 1.2 AMT Zeta BSIV,2019,598033.9620300126,19000,Petrol,Individual,Automatic,Second Owner,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
518,2057,Chevrolet Spark 1.0 LS,2011,177992.84304282814,80000,Petrol,Individual,Manual,First Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5.0
519,1756,Hyundai i20 Sportz 1.2,2012,296676.6886197097,120000,Petrol,Individual,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5.0
520,5632,Volvo V40 D3 R-Design,2018,2474985.2008873913,2000,Diesel,Dealer,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5.0
521,2554,Toyota Etios Liva VD,2015,634116.4266356995,40000,Diesel,Individual,Manual,First Owner,23.59 kmpl,1364 CC,67.04 bhp,170Nm@ 1800-2400rpm,5.0
522,2947,Maruti Vitara Brezza ZDi Plus,2019,912892.1159680758,50000,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0
523,3697,Maruti Ritz VDi,2010,261929.28038045263,120000,Diesel,Individual,Manual,First Owner,21.1 kmpl,1248 CC,73.9 bhp,113Nm@ 4500rpm,5.0
524,5211,Mahindra Scorpio S7 120,2019,1357080.724959783,20000,Diesel,Individual,Manual,First Owner,16.36 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7.0
525,4667,Ford Endeavour 2.5L 4X2 MT,2010,662900.0103957083,120000,Diesel,Individual,Manual,First Owner,13.1 kmpl,2499 CC,141 bhp,330Nm@ 1800rpm,7.0
526,1645,Maruti Swift Dzire LXI,2015,497173.3204063714,25000,Petrol,Individual,Manual,Second Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5.0
527,7708,Honda Amaze V CVT Petrol BSIV,2019,778997.1861032576,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5.0
528,5536,Volkswagen Vento Diesel Highline,2011,298668.0604742634,125000,Diesel,Individual,Manual,Fourth & Above Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5.0
529,106,Ford Freestyle Titanium Petrol BSIV,2020,735717.5485726271,5000,Petrol,Individual,Manual,Second Owner,19.0 kmpl,1194 CC,94.68 bhp,120Nm@ 4250rpm,5.0
530,3471,Hyundai Verna 1.6 SX,2014,551442.1764861054,106000,Diesel,Individual,Manual,First Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5.0
531,4889,Tata Indigo CS LX (TDI) BS III,2008,52627.27432678151,120000,Diesel,Individual,Manual,Second Owner,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5.0
532,6864,Datsun RediGO 1.0 S,2018,297081.02223684685,7000,Petrol,Individual,Manual,First Owner,22.5 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0
533,2357,Renault KWID RXT Optional,2016,290878.75995813776,9656,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5.0
534,6576,Tata Safari Storme EX,2015,534072.3827153199,110000,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7.0
535,6885,Maruti Zen Estilo 1.1 VXI BSIII,2007,149993.13265616633,70000,Petrol,Individual,Manual,Third Owner,18.2 kmpl,1061 CC,64 bhp,84Nm@ 3500rpm,5.0
536,4624,Maruti Swift VDI,2013,407014.0666686916,97000,Diesel,Individual,Manual,First Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
537,4184,Tata Sumo CX,2012,310760.5265938288,120000,Diesel,Individual,Manual,Fourth & Above Owner,15.3 kmpl,2956 CC,83.8 bhp,250Nm@ 1000-2000rpm,7.0
538,2255,Renault KWID RXT,2016,291248.58685093943,27500,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5.0
539,2532,Fiat Grande Punto EVO 1.3 Active,2014,398608.74328729324,39395,Diesel,Individual,Manual,First Owner,21.2 kmpl,1248 CC,75 bhp,197Nm@ 1750rpm,5.0
540,4553,Tata Indigo CS eLX BS IV,2011,224758.11893594335,80000,Diesel,Individual,Manual,First Owner,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0
541,4369,Mahindra Scorpio VLS 2.2 mHawk,2008,284392.6745387083,100000,Diesel,Individual,Manual,Third Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7.0
542,4835,Tata New Safari DICOR 2.2 EX 4x2,2011,352795.05147081055,120000,Diesel,Individual,Manual,Second Owner,11.57 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7.0
543,3538,Maruti Ignis 1.2 AMT Zeta BSIV,2018,591969.1644591405,15000,Petrol,Individual,Automatic,First Owner,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
544,5504,Maruti Alto LX,2009,167944.31837362936,110000,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0
545,806,Tata Tigor 1.2 Revotron XT,2019,502024.7704599418,15000,Petrol,Individual,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5.0
546,6800,Mahindra XUV500 W6 2WD,2013,804815.1280506577,18000,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
547,7915,Hyundai Grand i10 CRDi Magna,2014,394245.6016034598,50074,Diesel,Individual,Manual,First Owner,24.0 kmpl,1120 CC,70 bhp,160Nm@ 1500-2750rpm,5.0
548,4839,Renault Lodgy Stepway 85PS RXZ 8S,2017,545536.7952316926,50000,Diesel,Individual,Manual,First Owner,21.04 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,8.0
549,5358,Maruti Ertiga ZDI,2013,553990.8404193356,120000,Diesel,Individual,Manual,Third Owner,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,7.0
550,2593,Mahindra Thar CRDe AC,2014,661727.685972099,70000,Diesel,Individual,Manual,Second Owner,16.55 kmpl,2498 CC,105 bhp,247Nm@ 1800-2000rpm,6.0
551,1124,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,771498.8665014092,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7.0
552,2886,Maruti 800 AC,2000,-66448.31101000798,100000,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0
553,6994,Maruti Swift LDI,2013,310443.78277965286,90000,Diesel,Individual,Manual,Second Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
554,5839,Hyundai Santro LP - Euro II,2002,-20603.920088959858,60000,Petrol,Individual,Manual,First Owner,,,,,
555,4424,Maruti Swift AMT VVT VXI,2019,650001.0441818843,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
556,5129,Datsun GO Plus Anniversary Edition,2018,397467.20643276244,80000,Petrol,Individual,Manual,First Owner,20.62 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,7.0
557,2195,Chevrolet Aveo 1.4 LS,2011,53702.01919101225,60000,Petrol,Individual,Manual,Second Owner,14.49 kmpl,1399 CC,92.7 bhp,127Nm@ 3500rpm,5.0
558,3101,Maruti Swift AMT VVT VXI,2019,650001.0441818843,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
559,3240,Land Rover Discovery Sport TD4 SE,2019,4500017.074353801,21000,Diesel,Dealer,Automatic,First Owner,12.83 kmpl,1999 CC,148.31 bhp,382nm@ 1750-2250rpm,7.0
560,7872,BMW X4 M Sport X xDrive20d,2019,5459338.991698419,7500,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5.0
561,4463,Mahindra Bolero Power Plus SLE,2017,621636.408349715,120000,Diesel,Individual,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm,7.0
562,6991,Mahindra XUV500 AT W10 FWD,2015,1126266.1473641475,70000,Diesel,Individual,Automatic,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0
563,1900,Toyota Innova 2.5 E Diesel MS 7-seater,2005,559730.5628794971,185000,Diesel,Individual,Manual,Second Owner,11.4 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,7.0
564,4508,Maruti Swift Dzire VXI,2013,435886.9868453641,35000,Petrol,Individual,Manual,First Owner,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5.0
565,4569,Hyundai i10 Sportz 1.1L,2016,398797.6102465498,50000,Petrol,Individual,Manual,First Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5.0
566,6291,Maruti Ertiga VDI,2017,751071.3369598391,76000,Diesel,Dealer,Manual,First Owner,25.47 kmpl,1248 CC,88.50 bhp,200Nm@ 1750rpm,7.0
567,6388,Hyundai EON D Lite Plus,2014,185938.44037952065,93000,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0
568,4600,Maruti Ritz VDi,2011,275642.80296606256,85000,Diesel,Individual,Manual,Second Owner,21.1 kmpl,1248 CC,73.9 bhp,113Nm@ 4500rpm,5.0
569,5803,Honda City 1.5 V MT,2011,416006.42244854965,35000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5.0
570,6339,Fiat Grande Punto 1.3 Emotion (Diesel),2013,312433.24420996057,82500,Diesel,Individual,Manual,First Owner,20.3 kmpl,1248 CC,75 bhp,197Nm@ 1750rpm,5.0
571,787,Mahindra Bolero ZLX BSIII,2003,131489.68122199725,132478,Diesel,Individual,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7.0
572,2093,Maruti Alto LXi,2011,221588.13775354624,60000,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0
573,689,Hyundai Santro Xing GLS,2013,272859.83932076336,90000,Petrol,Individual,Manual,First Owner,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5.0
574,1704,Hyundai Verna 1.6 SX,2011,461468.32743938314,80000,Diesel,Individual,Manual,First Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5.0
575,7109,Maruti Swift VDI,2013,402503.2801215383,120000,Diesel,Individual,Manual,First Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
576,4665,Honda CR-V 2.4L 4WD,2005,254889.02406624355,85000,Petrol,Individual,Manual,Third Owner,11.1 kmpl,2354 CC,158.8 bhp,218Nm@ 4200rpm,5.0
577,5311,Hyundai i10 Magna 1.1L,2016,400277.8576289271,9750,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5.0
578,1309,Renault KWID RXT,2016,286541.67914956226,51500,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5.0
579,105,Mahindra Scorpio VLX AT AIRBAG BSIV,2014,642068.0288776241,70000,Diesel,Individual,Automatic,Second Owner,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0
580,3234,Maruti Swift AMT ZDI,2019,711834.1261134108,38000,Diesel,Individual,Automatic,First Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
581,3975,Maruti Wagon R VXI BS IV,2015,360244.789279019,18500,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
582,2497,Maruti Ritz LDi,2016,367290.97763470304,60000,Diesel,Individual,Manual,Third Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5.0
583,7014,Hyundai EON Era,2012,173873.29046720755,30000,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0
584,2490,Toyota Innova 2.5 GX (Diesel) 7 Seater,2015,635065.850144732,68000,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,7.0
585,3161,BMW X1 sDrive20d M Sport,2011,1550491.901194414,42545,Diesel,Dealer,Automatic,First Owner,19.62 kmpl,1998 CC,190 bhp,400nm@ 1750-2500rpm,5.0
586,80,Toyota Innova 2.5 VX (Diesel) 8 Seater,2016,1151668.583788223,140000,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8.0
587,4592,Chevrolet Captiva 2.2 LT,2013,647227.0364380856,65000,Diesel,Individual,Manual,First Owner,14.6 kmpl,2231 CC,184 bhp,424Nm@ 2000rpm,7.0
588,5874,Renault KWID AMT,2018,347478.8256519409,30000,Petrol,Individual,Automatic,Second Owner,24.04 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0
589,5744,Hyundai i20 Asta,2009,212118.77275417454,81000,Petrol,Individual,Manual,Fourth & Above Owner,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5.0
590,3435,Hyundai i20 Sportz 1.4 CRDi,2013,351989.39625876513,210000,Diesel,Individual,Manual,Third Owner,21.9 kmpl,1396 CC,88.76 bhp,219.6Nm@ 1750-2750rpm,5.0
591,6508,Tata Safari DICOR 2.2 EX 4x2,2011,345035.70573227317,70000,Diesel,Individual,Manual,First Owner,13.93 kmpl,2179 CC,138.03 bhp,320Nm@ 1700-2700rpm,7.0
592,2922,Hyundai Xcent 1.2 Kappa S,2014,381696.27756799886,121000,Petrol,Dealer,Manual,First Owner,19.1 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5.0
593,2482,Hyundai i20 1.2 Magna Executive,2018,548672.0749793621,25000,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0
594,7339,Maruti Celerio ZXI Optional AMT BSIV,2016,452840.6295353926,10000,Petrol,Dealer,Automatic,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
595,4211,Maruti Swift Dzire LDI,2018,605596.2730206049,50000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0
596,6755,Tata New Safari DICOR 2.2 EX 4x4 BS IV,2010,361834.9437353193,250000,Diesel,Individual,Manual,First Owner,13.93 kmpl,2179 CC,138 bhp,320Nm@ 1700-2700rpm,7.0
597,4528,Toyota Yaris V CVT BSIV,2018,1091232.513346855,12800,Petrol,Individual,Automatic,First Owner,17.8 kmpl,1496 CC,105.5 bhp,140Nm@ 4200rpm,5.0
598,6585,Maruti Swift AMT ZXI,2018,603943.4380799186,69779,Petrol,Dealer,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
599,7104,Hyundai Santro Xing GL Plus,2012,213478.93937349494,70000,Petrol,Individual,Manual,First Owner,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5.0
600,3934,Hyundai EON Magna Plus,2016,313430.5310446413,17000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0
601,277,Tata Sumo Gold EX BSIII,2015,349333.29671501194,75000,Diesel,Individual,Manual,First Owner,14.07 kmpl,2956 CC,69.01 bhp,223Nm@ 1600-2200rpm,7.0
602,5792,Maruti Eeco CNG 5 Seater AC BSIV,2016,345682.7006337696,80000,CNG,Individual,Manual,First Owner,21.94 km/kg,1196 CC,61.7 bhp,85Nm@ 3000rpm,5.0
603,3038,Volkswagen Ameo 1.5 TDI Comfortline,2017,597150.7684973937,50000,Diesel,Individual,Manual,First Owner,21.66 kmpl,1498 CC,108.62 bhp,250Nm@ 1500-3000rpm,5.0
604,3167,Tata Manza Aura Safire,2011,224990.82522667327,35000,Petrol,Individual,Manual,First Owner,15.0 kmpl,1368 CC,90 bhp,116Nm@ 4750rpm,5.0
605,6469,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,573617.8707253695,10000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0
606,5073,Chevrolet Spark 1.0 LT,2011,172245.40903380886,70000,Petrol,Individual,Manual,First Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5.0
607,4056,Hyundai Santro Xing XL,2007,93712.88462568261,120000,Petrol,Individual,Manual,Second Owner,,,,,
608,7494,Renault Lodgy 85PS RxZ,2015,476271.1612339391,80000,Diesel,Individual,Manual,First Owner,21.04 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,8.0
609,7242,Mahindra KUV 100 D75 K8 Dual Tone,2017,438248.0140010301,40000,Diesel,Individual,Manual,First Owner,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm,6.0
610,6317,Hyundai Santro Sportz AMT BSIV,2019,494618.0488408003,3010,Petrol,Individual,Automatic,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm,5.0
611,5399,Hyundai Verna SX Opt,2015,509550.6909946571,35000,Petrol,Dealer,Manual,Second Owner,17.7 kmpl,1497 CC,113.42 bhp,144.15nm@ 4500rpm,5.0
612,7898,Maruti Ertiga SHVS ZDI Plus,2017,824045.2660644571,120000,Diesel,Individual,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7.0
613,3354,Renault Pulse RxZ Optional,2012,244994.86350807664,100000,Diesel,Dealer,Manual,First Owner,23.08 kmpl,1461 CC,63.1 bhp,160Nm@ 2000rpm,5.0
614,5454,Renault Duster 110PS Diesel RxZ Plus,2013,576258.3193744953,109000,Diesel,Individual,Manual,Second Owner,19.64 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm,5.0
615,2483,Mahindra Scorpio 1.99 S6 Plus,2015,786038.2978664679,60000,Diesel,Individual,Manual,First Owner,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7.0
616,1253,Maruti Ritz VDi,2009,207986.05917250656,85000,Diesel,Individual,Manual,Third Owner,21.1 kmpl,1248 CC,73.9 bhp,113Nm@ 4500rpm,5.0
617,4820,Toyota Camry 2.5 Hybrid,2016,1999993.1172632314,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5.0
618,1538,Honda City V MT,2012,423640.02263183764,83000,Petrol,Individual,Manual,First Owner,16.8 kmpl,1497 CC,116.3 bhp,146Nm@ 4800rpm,5.0
619,5369,Hyundai Verna 1.6 SX,2014,527777.1859137021,100000,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5.0
